Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Row ID,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Latitude,Longitude,point,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,HSOC Zones as of 2018-06-05,OWED Public Spaces,Central Market/Tenderloin Boundary Polygon - Updated,Parks Alliance CPSI (27+TL sites),ESNCAG - Boundary File,"Areas of Vulnerability, 2016"
2020/08/18 02:00:00 PM,2020/08/18,14:00,2020,Tuesday,2020/08/18 02:03:00 PM,95396516662,953965,200497162,202311897,II,Initial,,16662,Drug Offense,Drug Violation,"Controlled Substance, Possession For Sale",Cite or Arrest Adult,TURK ST \ DODGE ST,25137000,Tenderloin,Tenderloin,6,37.78242041771279,-122.4169829963755,"(37.78242041771279, -122.4169829963755)",20,5,10,36,1,,1,,,2
2020/08/18 06:00:00 PM,2020/08/18,18:00,2020,Tuesday,2020/08/18 06:05:00 PM,95400828140,954008,200497645,202312786,II,Initial,,28140,Malicious Mischief,Vandalism,"Malicious Mischief, Street Cars/Buses",Open or Active,04TH ST \ JESSIE ST,24635000,Southern,Financial District/South Beach,6,37.784908299430455,-122.40479506275997,"(37.784908299430455, -122.40479506275997)",32,5,10,8,,,,,,1
2020/08/18 07:00:00 AM,2020/08/18,07:00,2020,Tuesday,2020/08/18 07:09:00 AM,95383663010,953836,200496205,202310505,II,Initial,,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,04TH ST \ MINNA ST,24631000,Southern,Financial District/South Beach,6,37.78404443715923,-122.40371175457705,"(37.78404443715923, -122.40371175457705)",32,1,10,8,,,,,,1
2020/08/18 12:55:00 AM,2020/08/18,00:55,2020,Tuesday,2020/08/18 01:06:00 AM,95375872000,953758,200496045,202310100,II,Initial,,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,FONT BLVD \ GONZALEZ DR,33481000,Taraval,Lakeshore,7,37.716787778245425,-122.47591842963345,"(37.716787778245425, -122.47591842963345)",42,10,8,16,,,,,,2
2020/08/14 05:00:00 PM,2020/08/14,17:00,2020,Friday,2020/08/17 08:16:00 PM,95369674000,953696,200495730,202303159,II,Initial,,74000,Missing Person,Missing Adult,Missing Adult,Open or Active,BAKER ST \ MCALLISTER ST,26358000,Park,Lone Mountain/USF,5,37.77737328369181,-122.44167819391822,"(37.77737328369181, -122.44167819391822)",97,7,11,18,,,,,,1
2020/08/18 02:30:00 AM,2020/08/18,02:30,2020,Tuesday,2020/08/18 07:55:00 AM,95386828165,953868,200496249,202310553,II,Initial,,28165,Malicious Mischief,Vandalism,"Malicious Mischief, Graffiti, Real or Personal Property",Open or Active,VAN NESS AVE \ OAK ST,30705000,Northern,Tenderloin,6,37.7754222198843,-122.41939688941916,"(37.7754222198843, -122.41939688941916)",21,4,10,36,1,,1,,,2
2020/07/04 12:00:00 AM,2020/07/04,00:00,2020,Saturday,2020/08/16 11:30:00 AM,95389375030,953893,200450740,202100850,IS,Initial Supplement,,75030,Case Closure,Case Closure,Case Closure,Cite or Arrest Adult,BOARDMAN PL \ BRYANT ST,23914000,Out of SF,South of Market,6,37.7751608100771,-122.40363551943442,"(37.7751608100771, -122.40363551943442)",32,1,10,34,,,,,,2
2020/08/14 11:10:00 AM,2020/08/14,11:10,2020,Friday,2020/08/14 12:36:00 PM,95377806244,953778,206122220,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GOLD MINE DR \ DIAMOND HEIGHTS BLVD,22036000,Ingleside,Glen Park,8,37.743608582140304,-122.43768292630257,"(37.743608582140304, -122.43768292630257)",57,9,5,10,,,,,,1
2020/08/14 08:50:00 AM,2020/08/14,08:50,2020,Friday,2020/08/14 01:03:00 PM,95377228150,953772,206122236,,II,Coplogic Initial,true,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,MISSION ST \ POPE ST,21483000,Ingleside,Outer Mission,11,37.715429678555736,-122.44179946588723,"(37.715429678555736, -122.44179946588723)",,9,1,28,,,,,,2
2020/08/18 06:45:00 AM,2020/08/18,06:45,2020,Tuesday,2020/08/18 06:59:00 AM,95388128100,953881,200496186,202310482,II,Initial,,28100,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",Open or Active,BROADWAY \ GOUGH ST,26568000,Northern,Pacific Heights,2,37.795316270736635,-122.42669960102346,"(37.795316270736635, -122.42669960102346)",102,4,6,30,,,,,,1
2020/08/06 11:30:00 AM,2020/08/06,11:30,2020,Thursday,2020/08/07 10:59:00 AM,95380006372,953800,206122399,,II,Coplogic Initial,true,06372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,MAGNOLIA ST \ BUCHANAN ST,26738000,Northern,Marina,2,37.800773003225956,-122.43286367931118,"(37.800773003225956, -122.43286367931118)",17,4,6,13,,,,,,1
2020/08/03 09:16:00 AM,2020/08/03,09:16,2020,Monday,2020/08/03 09:16:00 AM,95382130080,953821,200463408,202160772,II,Initial,,30080,Other Offenses,Other,"Obstructions On Streets, Sidewalks",Cite or Arrest Adult,23RD ST \ PENNSYLVANIA AVE,23621000,Out of SF,Potrero Hill,10,37.75509563783832,-122.39288410139532,"(37.75509563783832, -122.39288410139532)",54,2,9,26,,,,,,2
2020/08/18 01:59:00 PM,2020/08/18,13:59,2020,Tuesday,2020/08/18 02:28:00 PM,95394107100,953941,200497219,202311998,II,Initial,,07100,Vandalism,Vandalism,"Vehicle, Tampering",Cite or Arrest Adult,OTSEGO AVE \ ONONDAGA AVE,22076000,Ingleside,Outer Mission,11,37.722725669697944,-122.44143062024683,"(37.722725669697944, -122.44143062024683)",80,9,1,28,,,,,,2
2020/08/18 02:00:00 PM,2020/08/18,14:00,2020,Tuesday,2020/08/18 02:30:00 PM,95392175025,953921,200123282,,IS,Initial Supplement,,75025,Non-Criminal,Non-Criminal,Search Warrant Service,Open or Active,BOARDMAN PL \ BRYANT ST,23914000,Out of SF,South of Market,6,37.7751608100771,-122.40363551943442,"(37.7751608100771, -122.40363551943442)",32,1,10,34,,,,,,2
2020/08/18 03:00:00 PM,2020/08/18,15:00,2020,Tuesday,2020/08/18 03:00:00 PM,95399912080,953999,200453766,202111481,IS,Initial Supplement,,12080,Weapons Carrying Etc,Weapons Offense,"Firearm, Possession By Prohibited Person",Cite or Arrest Adult,BOARDMAN PL \ BRYANT ST,23914000,Southern,South of Market,6,37.7751608100771,-122.40363551943442,"(37.7751608100771, -122.40363551943442)",32,1,10,34,,,,,,2
2020/08/18 08:10:00 PM,2020/08/18,20:10,2020,Tuesday,2020/08/18 08:40:00 PM,95401606152,954016,200497968,202313198,II,Initial,,06152,Larceny Theft,Larceny Theft - Other,"Theft, From Person, $50-$200 (other than Pickpocket)",Open or Active,18TH ST \ CASTRO ST,25813000,Mission,Castro/Upper Market,8,37.76088893209152,-122.4350007026991,"(37.76088893209152, -122.4350007026991)",38,3,5,5,5,,,,,1
2020/08/18 07:10:00 AM,2020/08/18,07:10,2020,Tuesday,2020/08/18 07:18:00 AM,95382961030,953829,200496227,202310528,II,Initial,,61030,Other,Other,"Death Report, Cause Unknown",Open or Active,18TH ST \ LEXINGTON ST,24156000,Mission,Mission,9,37.761747492495125,-122.42081273666224,"(37.761747492495125, -122.42081273666224)",53,3,2,20,3,,,,,2
2020/08/01 01:43:00 PM,2020/08/01,13:43,2020,Saturday,2020/08/17 08:32:00 AM,95379328135,953793,206122333,,II,Coplogic Initial,true,28135,Malicious Mischief,Other,"Phone Calls, Harassing",Open or Active,UNNAMED 129 \ LAKE MERCED BLVD,33737000,Taraval,Lakeshore,7,37.709238073866935,-122.48513637869327,"(37.709238073866935, -122.48513637869327)",43,10,8,16,,,,,,2
2020/08/17 03:30:00 PM,2020/08/17,15:30,2020,Monday,2020/08/18 01:35:00 PM,95390707021,953907,200497037,202311792,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,SUNNYDALE AVE \ SAWYER ST,20407000,Ingleside,Visitacion Valley,10,37.71165503306195,-122.41508054719948,"(37.71165503306195, -122.41508054719948)",75,9,9,40,,,,,,2
2020/08/18 02:13:00 AM,2020/08/18,02:13,2020,Tuesday,2020/08/18 12:39:00 PM,95391505051,953915,200497106,202311576,II,Initial,,05051,Burglary,Burglary - Commercial,"Burglary, Store, Forcible Entry",Open or Active,SUNNYDALE AVE \ DESMOND ST,20340000,Ingleside,Visitacion Valley,10,37.70909807296136,-122.4059805520096,"(37.70909807296136, -122.4059805520096)",75,9,9,40,,,,,,2
2020/08/18 01:00:00 PM,2020/08/18,13:00,2020,Tuesday,2020/08/18 01:30:00 PM,95392772000,953927,200497225,202312076,II,Initial,,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,CHURCH ST \ CLIPPER ST,25611000,Mission,Noe Valley,8,37.749295719703305,-122.42720003870205,"(37.749295719703305, -122.42720003870205)",84,3,5,22,,,,,,1
2020/08/18 07:50:00 PM,2020/08/18,19:50,2020,Tuesday,2020/08/18 09:43:00 PM,95404951040,954049,200498041,202313346,II,Initial,,51040,Non-Criminal,Non-Criminal,Aided Case,Open or Active,26TH ST \ SAN JOSE AVE,33363000,Mission,Mission,8,37.74885044177842,-122.42128446199904,"(37.74885044177842, -122.42128446199904)",53,3,5,20,,,,,,1
2020/08/19 02:51:00 AM,2020/08/19,02:51,2020,Wednesday,2020/08/19 03:52:00 AM,95406204012,954062,200498251,202320339,II,Initial,,04012,Assault,Aggravated Assault,"Assault, Aggravated, W/ Knife",Cite or Arrest Adult,FLORIDA ST \ CESAR CHAVEZ ST,21139000,Mission,Mission,9,37.74833438937881,-122.40964638867487,"(37.74833438937881, -122.40964638867487)",53,3,2,20,3,,,,,1
2020/08/19 08:36:00 PM,2020/08/19,20:36,2020,Wednesday,2020/08/19 08:36:00 PM,95433915015,954339,200500000,202323310,II,Initial,,15015,Family Offense,Child Abuse,"Child, Inflicting Physical Pain, Mental Suffering, or Death",Open or Active,BALBOA ST \ 33RD AVE,27846000,Richmond,Outer Richmond,1,37.77591053570043,-122.49304423304089,"(37.77591053570043, -122.49304423304089)",8,8,4,29,,,,,,1
2020/08/13 05:57:00 PM,2020/08/13,17:57,2020,Thursday,2020/08/18 04:26:00 PM,95412906372,954129,206123331,,II,Coplogic Initial,true,06372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,STONECREST DR \ BROADMOOR DR,23062000,Taraval,West of Twin Peaks,7,37.72541237363224,-122.47329545286742,"(37.72541237363224, -122.47329545286742)",41,10,8,41,,,,,,1
2020/08/19 06:44:00 PM,2020/08/19,18:44,2020,Wednesday,2020/08/19 06:44:00 PM,95432407023,954324,200499845,202321233,VI,Vehicle Initial,,07023,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",Open or Active,FAIR AVE \ PROSPECT AVE,33300000,Ingleside,Bernal Heights,9,37.74477017141476,-122.41785108127854,"(37.74477017141476, -122.41785108127854)",83,9,2,2,,,,,,1
2020/08/13 08:30:00 PM,2020/08/13,20:30,2020,Thursday,2020/08/19 05:45:00 PM,95431109320,954311,200487367,202270374,IS,Initial Supplement,,09320,Fraud,Fraud,"Access Card, incl. Credit, Phone, ATM, Fraudulent Use of",Open or Active,MANZANITA AVE \ EUCLID AVE,26914000,Richmond,Presidio Heights,2,37.78427527255617,-122.4510121483059,"(37.78427527255617, -122.4510121483059)",11,8,6,31,,,,,,1
2020/08/19 12:50:00 PM,2020/08/19,12:50,2020,Wednesday,2020/08/19 01:00:00 PM,95423263010,954232,190804306,202321810,IS,Initial Supplement,,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,FRANCISCO ST \ TAYLOR ST,25523000,Central,North Beach,3,37.80448098296445,-122.41505227653488,"(37.80448098296445, -122.41505227653488)",106,6,3,23,,,,,,2
2020/08/19 05:50:00 AM,2020/08/19,05:50,2020,Wednesday,2020/08/19 05:50:00 AM,95422028100,954220,200498320,202320467,II,Initial,,28100,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",Open or Active,MARKET ST \ POWELL ST,34016000,Tenderloin,Financial District/South Beach,3,37.784560141211806,-122.40733704162238,"(37.784560141211806, -122.40733704162238)",19,5,3,8,,35,,,,2
2020/05/29 12:00:00 AM,2020/05/29,00:00,2020,Friday,2020/08/01 01:51:00 PM,94904304134,949043,200460329,202141427,II,Initial,,04134,Assault,Simple Assault,Battery,Open or Active,VALENCIA ST \ MARKET ST,30755000,Southern,Mission,6,37.77250281646585,-122.42261969178954,"(37.77250281646585, -122.42261969178954)",26,1,10,20,,,,,,2
2020/08/16 01:00:00 AM,2020/08/16,01:00,2020,Sunday,2020/08/17 09:01:00 PM,95408028150,954080,206122935,,II,Coplogic Initial,true,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,LARKIN ST \ BUSH ST,25204000,Central,Nob Hill,3,37.78890961112855,-122.41865587356023,"(37.78890961112855, -122.41865587356023)",50,6,3,21,,,,,,2
2020/08/09 06:00:00 PM,2020/08/09,18:00,2020,Sunday,2020/08/19 07:20:00 PM,95432906244,954329,200477136,202221922,IS,Initial Supplement,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,25TH ST \ BALMY ST,23986000,Mission,Mission,9,37.75099977505398,-122.41231259496601,"(37.75099977505398, -122.41231259496601)",53,3,2,20,3,,,,,2
2020/08/19 05:27:00 AM,2020/08/19,05:27,2020,Wednesday,2020/08/19 05:27:00 AM,95416105041,954161,200498295,202320442,II,Initial,,05041,Burglary,Burglary - Residential,"Burglary, Residence, Forcible Entry",Cite or Arrest Adult,JACKSON ST \ DIVISADERO ST,26855000,Northern,Pacific Heights,2,37.79163084117273,-122.44115459318624,"(37.79163084117273, -122.44115459318624)",102,4,6,30,,,,,,1
2020/08/06 02:30:00 PM,2020/08/06,14:30,2020,Thursday,2020/08/12 12:39:00 PM,95410706244,954107,206123096,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BEACH ST \ JONES ST,25595000,Central,North Beach,3,37.80707251301197,-122.41726063240938,"(37.80707251301197, -122.41726063240938)",99,6,3,23,,,,,,2
2020/08/19 10:49:00 AM,2020/08/19,10:49,2020,Wednesday,2020/08/19 10:49:00 AM,95420304138,954203,200498712,202321316,II,Initial,,04138,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",Open or Active,41ST AVE \ CHAIN OF LAKES DR \ LINCOLN WAY,27804000,Taraval,Sunset/Parkside,4,37.7644061399038,-122.50083059635976,"(37.7644061399038, -122.50083059635976)",39,10,7,35,,,,,,1
2020/08/19 12:20:00 PM,2020/08/19,12:20,2020,Wednesday,2020/08/19 12:26:00 PM,95426104134,954261,200498988,202321690,II,Initial,,04134,Assault,Simple Assault,Battery,Open or Active,TURK ST \ MARKET ST \ MASON ST,24898000,Tenderloin,South of Market,6,37.78328785199654,-122.40895216005933,"(37.78328785199654, -122.40895216005933)",20,5,10,34,,35,1,,,2
2020/08/19 03:20:00 PM,2020/08/19,15:20,2020,Wednesday,2020/08/19 03:20:00 PM,95428716623,954287,200499340,202322278,II,Initial,,16623,Drug Offense,Drug Violation,"Cocaine, Base/rock, Possession For Sale",Cite or Arrest Adult,GOLDEN GATE AVE \ HYDE ST,24431000,Tenderloin,Tenderloin,6,37.7816542606277,-122.41550518013352,"(37.7816542606277, -122.41550518013352)",21,5,10,36,1,,1,,,2
2020/08/19 07:00:00 AM,2020/08/19,07:00,2020,Wednesday,2020/08/19 09:15:00 AM,95422961030,954229,200498499,202320927,II,Initial,,61030,Other,Other,"Death Report, Cause Unknown",Open or Active,GOUGH ST \ COLTON ST,24404000,Southern,Mission,6,37.772343919036,-122.42106807582994,"(37.772343919036, -122.42106807582994)",32,1,10,20,1,,,,,2
2020/08/19 08:27:00 PM,2020/08/19,20:27,2020,Wednesday,2020/08/19 08:27:00 PM,95435664085,954356,200500088,202323284,II,Initial,,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,25TH AVE \ MORAGA ST,27390000,Taraval,Sunset/Parkside,4,37.755824385432234,-122.48303445935223,"(37.755824385432234, -122.48303445935223)",39,10,7,35,,,,,,1
2020/08/19 10:00:00 AM,2020/08/19,10:00,2020,Wednesday,2020/08/19 10:38:00 AM,95418915161,954189,200498615,202321276,II,Initial,,15161,Offences Against The Family And Children,Other,Violation of Restraining Order,Open or Active,ANZA ST \ 06TH AVE,27275000,Richmond,Inner Richmond,1,37.779090726308574,-122.46414497098554,"(37.779090726308574, -122.46414497098554)",5,8,4,11,,,,,,1
2020/08/18 03:33:00 PM,2020/08/18,15:33,2020,Tuesday,2020/08/18 03:33:00 PM,95397665010,953976,200497407,202312258,II,Initial,,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,EDDY ST \ HYDE ST,25138000,Tenderloin,Tenderloin,6,37.78351564008561,-122.41588253952085,"(37.78351564008561, -122.41588253952085)",20,5,10,36,,,1,,,2
2020/08/19 01:54:00 AM,2020/08/19,01:54,2020,Wednesday,2020/08/19 02:13:00 AM,95405205151,954052,200498176,202320210,II,Initial,,05151,Burglary,Burglary - Other,"Burglary, Non-residential, Forcible Entry",Open or Active,HOLLADAY AVE \ WRIGHT ST,20831000,Bayview,Bernal Heights,9,37.74736631166639,-122.40510135842212,"(37.74736631166639, -122.40510135842212)",60,9,2,2,,,,,,1
2020/08/15 02:30:00 PM,2020/08/15,14:30,2020,Saturday,2020/08/16 07:50:00 PM,95413306244,954133,206123121,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,LILY ST \ FRANKLIN ST,24455000,Northern,Hayes Valley,5,37.77475982065911,-122.42085915076044,"(37.77475982065911, -122.42085915076044)",21,4,11,9,1,,1,,,1
2020/08/19 06:00:00 PM,2020/08/19,18:00,2020,Wednesday,2020/08/19 06:35:00 PM,95431719057,954317,200499817,202323001,II,Initial,,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Open or Active,TUCKER AVE \ RUTLAND ST,20332000,Ingleside,Visitacion Valley,10,37.715929513021045,-122.40589505654077,"(37.715929513021045, -122.40589505654077)",75,9,9,40,,,,,,2
2020/08/15 06:01:00 PM,2020/08/15,18:01,2020,Saturday,2020/08/16 10:06:00 AM,95414406224,954144,206123002,,II,Coplogic Initial,true,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,CHESTNUT ST \ PIERCE ST,26964000,Northern,Marina,2,37.80040342900427,-122.43950417286405,"(37.80040342900427, -122.43950417286405)",17,4,6,13,,,,,,1
2020/08/14 10:00:00 AM,2020/08/14,10:00,2020,Friday,2020/08/19 08:22:00 AM,95416471000,954164,200498364,202320740,II,Initial,,71000,Lost Property,Lost Property,Lost Property,Open or Active,POST ST \ LEAVENWORTH ST,25157000,Central,Tenderloin,6,37.787453843203366,-122.41499542426826,"(37.787453843203366, -122.41499542426826)",50,6,10,36,,,,,,2
2020/08/19 08:40:00 AM,2020/08/19,08:40,2020,Wednesday,2020/08/19 08:40:00 AM,95417375000,954173,200497918,202320729,IS,Initial Supplement,,75000,Missing Person,Missing Person,Found Person,Open or Active,STANFORD HEIGHTS AVE \ LOS PALMOS DR,22360000,Ingleside,West of Twin Peaks,7,37.73584098983004,-122.44999269892108,"(37.73584098983004, -122.44999269892108)",72,9,8,41,,,,,,1
2020/08/18 10:19:00 PM,2020/08/18,22:19,2020,Tuesday,2020/08/18 10:19:00 PM,95404007041,954040,200417897,202313473,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,EDDY ST \ LAGUNA ST,25964000,Northern,Western Addition,5,37.782056938164764,-122.4273963984862,"(37.782056938164764, -122.4273963984862)",97,4,11,39,,,,,,2
2020/08/18 07:30:00 PM,2020/08/18,19:30,2020,Tuesday,2020/08/18 07:36:00 PM,95402564060,954025,200497855,202313035,II,Initial,,64060,Suspicious Occ,Suspicious Occ,Suspicious Act Towards Female,Open or Active,TOLAND ST \ MCKINNON AVE,20805000,Bayview,Bayview Hunters Point,10,37.74219719880206,-122.4004267387654,"(37.74219719880206, -122.4004267387654)",85,2,9,1,,,,,,1
2020/08/19 12:37:00 PM,2020/08/19,12:37,2020,Wednesday,2020/08/19 12:58:00 PM,95427264020,954272,200499102,202321739,II,Initial,,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,02ND ST \ STEVENSON ST,24618000,Central,Financial District/South Beach,6,37.78881549564866,-122.40081230424275,"(37.78881549564866, -122.40081230424275)",108,6,10,8,,,,,,1
2018/10/17 12:01:00 AM,2018/10/17,00:01,2018,Wednesday,2020/08/19 04:45:00 PM,95428409024,954284,200499566,202322644,II,Initial,,09024,Fraud,Fraud,"Fraudulent Game or Trick, Obtaining Money or Property",Open or Active,EUCLID AVE \ JORDAN AVE,27222000,Richmond,Presidio Heights,2,37.78392891076606,-122.45681322103421,"(37.78392891076606, -122.45681322103421)",11,8,6,31,,,,,,1
2020/08/19 02:05:00 PM,2020/08/19,14:05,2020,Wednesday,2020/08/19 02:05:00 PM,95429804013,954298,200397625,202322080,IS,Initial Supplement,,04013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Cite or Arrest Adult,08TH ST \ MISSION ST,24311000,Southern,South of Market,6,37.77745741894575,-122.4131576926893,"(37.77745741894575, -122.4131576926893)",32,1,10,34,1,,1,,,2
2020/08/18 11:10:00 PM,2020/08/18,23:10,2020,Tuesday,2020/08/18 11:17:00 PM,95403607021,954036,200498079,202313540,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,MISSION ST \ 07TH ST,24315000,Southern,South of Market,6,37.77921168445851,-122.41093657493794,"(37.77921168445851, -122.41093657493794)",32,1,10,34,1,,1,,,2
2020/08/18 10:31:00 PM,2020/08/18,22:31,2020,Tuesday,2020/08/18 10:31:00 PM,95402607045,954026,200489937,202313461,VS,Vehicle Supplement,,07045,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Truck",Open or Active,ELLIS ST \ VAN NESS AVE,25190000,Northern,Western Addition,5,37.783824117317494,-122.42100836115098,"(37.783824117317494, -122.42100836115098)",20,4,11,39,,,,,,2
2020/08/14 01:00:00 PM,2020/08/14,13:00,2020,Friday,2020/08/14 02:51:00 PM,95424006243,954240,200488274,202272151,IS,Initial Supplement,,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,WEBSTER ST \ POST ST,26591000,Northern,Japantown,5,37.78537264618818,-122.43136639807875,"(37.78537264618818, -122.43136639807875)",101,4,11,15,,,,,,2
2020/08/18 04:30:00 PM,2020/08/18,16:30,2020,Tuesday,2020/08/18 09:10:00 PM,95404728150,954047,200498035,202313261,II,Initial,,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,17TH ST \ FOLSOM ST,24134000,Mission,Mission,9,37.76369676554588,-122.41515508692204,"(37.76369676554588, -122.41515508692204)",53,3,2,20,3,,,,,2
